"date","breed","searched"
2008-09-01,"Boxer",4.31034482758621
2008-10-01,"Beagle",6.89655172413793
2008-10-01,"Borzoi",6.89655172413793
2008-10-01,"Cane Corso",14.6551724137931
2008-10-01,"Chinese Crested Dog",8.62068965517241
2008-10-01,"Chow Chow",5.17241379310345
2008-10-01,"Welsh Corgi",6.89655172413793
2008-10-01,"Dachshund",21.551724137931
2008-10-01,"Chihuahua",43.9655172413793
2008-10-01,"French Bulldog",11.2068965517241
2008-10-01,"German Shepherd",37.0689655172414
2008-10-01,"Husky",4.31034482758621
2008-10-01,"Jack Russell Terrier",14.6551724137931
2008-10-01,"Labrador Retriever",39.6551724137931
2008-10-01,"Maltese",4.31034482758621
2008-10-01,"Pomeranian",6.89655172413793
2008-10-01,"Poodle",11.2068965517241
2008-10-01,"Pug",19.8275862068966
2008-10-01,"Shiba Inu",4.31034482758621
2008-10-01,"Spaniel",16.3793103448276
2008-10-01,"St  Bernard",6.89655172413793
2008-10-01,"Staffordshire Bull Terrier",8.62068965517241
2008-10-01,"West Highland White Terrier",5.17241379310345
2008-10-01,"Yorkshire Terrier",39.6551724137931
2008-10-01,"Pit bull",0
2008-10-01,"Boxer",6.89655172413793
2008-11-01,"Beagle",6.89655172413793
2008-11-01,"Borzoi",0
2008-11-01,"Cane Corso",8.62068965517241
2008-11-01,"Chinese Crested Dog",12.9310344827586
2008-11-01,"Chow Chow",10.3448275862069
2008-11-01,"Welsh Corgi",0
2008-11-01,"Dachshund",24.1379310344828
2008-11-01,"Chihuahua",35.3448275862069
2008-11-01,"French Bulldog",8.62068965517241
2008-11-01,"German Shepherd",45.6896551724138
2008-11-01,"Husky",4.31034482758621
2008-11-01,"Jack Russell Terrier",12.0689655172414
2008-11-01,"Labrador Retriever",32.7586206896552
2008-11-01,"Maltese",12.0689655172414
2008-11-01,"Pomeranian",4.31034482758621
2008-11-01,"Poodle",12.0689655172414
2008-11-01,"Pug",37.0689655172414
2008-11-01,"Shiba Inu",0
2008-11-01,"Spaniel",25
2008-11-01,"St  Bernard",4.31034482758621
2008-11-01,"Staffordshire Bull Terrier",6.03448275862069
2008-11-01,"West Highland White Terrier",3.44827586206897
2008-11-01,"Yorkshire Terrier",37.9310344827586
2008-11-01,"Pit bull",3.44827586206897
2008-11-01,"Boxer",7.75862068965517
2008-12-01,"Beagle",5.17241379310345
2008-12-01,"Borzoi",0
2008-12-01,"Cane Corso",11.2068965517241
2008-12-01,"Chinese Crested Dog",6.89655172413793
2008-12-01,"Chow Chow",8.62068965517241
2008-12-01,"Welsh Corgi",5.17241379310345
2008-12-01,"Dachshund",37.0689655172414
2008-12-01,"Chihuahua",26.7241379310345
2008-12-01,"French Bulldog",8.62068965517241
2008-12-01,"German Shepherd",36.2068965517241
2008-12-01,"Husky",4.31034482758621
2008-12-01,"Jack Russell Terrier",8.62068965517241
2008-12-01,"Labrador Retriever",39.6551724137931
2008-12-01,"Maltese",6.89655172413793
2008-12-01,"Pomeranian",4.31034482758621
2008-12-01,"Poodle",11.2068965517241
2008-12-01,"Pug",16.3793103448276
2008-12-01,"Shiba Inu",0
2008-12-01,"Spaniel",25
2008-12-01,"St  Bernard",6.89655172413793
2008-12-01,"Staffordshire Bull Terrier",8.62068965517241
2008-12-01,"West Highland White Terrier",10.3448275862069
2008-12-01,"Yorkshire Terrier",49.1379310344828
2008-12-01,"Pit bull",6.89655172413793
2008-12-01,"Boxer",12.0689655172414
2009-01-01,"Beagle",11.2068965517241
2009-01-01,"Borzoi",0
2009-01-01,"Cane Corso",12.9310344827586
2009-01-01,"Chinese Crested Dog",6.89655172413793
2009-01-01,"Chow Chow",12.9310344827586
2009-01-01,"Welsh Corgi",4.31034482758621
2009-01-01,"Dachshund",21.551724137931
2009-01-01,"Chihuahua",32.7586206896552
2009-01-01,"French Bulldog",6.03448275862069
2009-01-01,"German Shepherd",31.0344827586207
2009-01-01,"Husky",11.2068965517241
2009-01-01,"Jack Russell Terrier",8.62068965517241
2009-01-01,"Labrador Retriever",48.2758620689655
2009-01-01,"Maltese",6.89655172413793
2009-01-01,"Pomeranian",6.89655172413793
2009-01-01,"Poodle",5.17241379310345
2009-01-01,"Pug",25.8620689655172
2009-01-01,"Shiba Inu",0
2009-01-01,"Spaniel",31.0344827586207
2009-01-01,"St  Bernard",8.62068965517241
2009-01-01,"Staffordshire Bull Terrier",12.9310344827586
2009-01-01,"West Highland White Terrier",10.3448275862069
2009-01-01,"Yorkshire Terrier",69.8275862068966
2009-01-01,"Pit bull",3.44827586206897
2009-01-01,"Boxer",6.89655172413793
2009-02-01,"Beagle",0
2009-02-01,"Borzoi",0
2009-02-01,"Cane Corso",12.0689655172414
2009-02-01,"Chinese Crested Dog",0
2009-02-01,"Chow Chow",19.8275862068966
2009-02-01,"Welsh Corgi",4.31034482758621
2009-02-01,"Dachshund",25.8620689655172
2009-02-01,"Chihuahua",52.5862068965517
2009-02-01,"French Bulldog",11.2068965517241
2009-02-01,"German Shepherd",61.2068965517241
2009-02-01,"Husky",4.31034482758621
2009-02-01,"Jack Russell Terrier",4.31034482758621
2009-02-01,"Labrador Retriever",50
2009-02-01,"Maltese",4.31034482758621
2009-02-01,"Pomeranian",6.03448275862069
2009-02-01,"Poodle",11.2068965517241
2009-02-01,"Pug",18.1034482758621
2009-02-01,"Shiba Inu",4.31034482758621
2009-02-01,"Spaniel",21.551724137931
2009-02-01,"St  Bernard",4.31034482758621
2009-02-01,"Staffordshire Bull Terrier",8.62068965517241
2009-02-01,"West Highland White Terrier",6.89655172413793
2009-02-01,"Yorkshire Terrier",44.8275862068966
2009-02-01,"Pit bull",3.44827586206897
2009-02-01,"Boxer",8.62068965517241
2009-03-01,"Beagle",10.3448275862069
2009-03-01,"Borzoi",0
2009-03-01,"Cane Corso",6.89655172413793
2009-03-01,"Chinese Crested Dog",7.75862068965517
2009-03-01,"Chow Chow",16.3793103448276
2009-03-01,"Welsh Corgi",6.03448275862069
2009-03-01,"Dachshund",18.9655172413793
2009-03-01,"Chihuahua",37.0689655172414
2009-03-01,"French Bulldog",10.3448275862069
2009-03-01,"German Shepherd",50
2009-03-01,"Husky",4.31034482758621
2009-03-01,"Jack Russell Terrier",12.9310344827586
2009-03-01,"Labrador Retriever",45.6896551724138
2009-03-01,"Maltese",7.75862068965517
2009-03-01,"Pomeranian",6.89655172413793
2009-03-01,"Poodle",12.9310344827586
2009-03-01,"Pug",27.5862068965517
2009-03-01,"Shiba Inu",2.58620689655172
2009-03-01,"Spaniel",40.5172413793103
2009-03-01,"St  Bernard",7.75862068965517
2009-03-01,"Staffordshire Bull Terrier",9.48275862068965
2009-03-01,"West Highland White Terrier",5.17241379310345
2009-03-01,"Yorkshire Terrier",53.448275862069
2009-03-01,"Pit bull",3.44827586206897
2009-03-01,"Boxer",5.17241379310345
2009-04-01,"Beagle",6.89655172413793
2009-04-01,"Borzoi",6.89655172413793
2009-04-01,"Cane Corso",6.89655172413793
2009-04-01,"Chinese Crested Dog",8.62068965517241
2009-04-01,"Chow Chow",11.2068965517241
2009-04-01,"Welsh Corgi",6.89655172413793
2009-04-01,"Dachshund",37.0689655172414
2009-04-01,"Chihuahua",35.3448275862069
2009-04-01,"French Bulldog",12.9310344827586
2009-04-01,"German Shepherd",46.551724137931
2009-04-01,"Husky",11.2068965517241
2009-04-01,"Jack Russell Terrier",8.62068965517241
2009-04-01,"Labrador Retriever",58.6206896551724
2009-04-01,"Maltese",4.31034482758621
2009-04-01,"Pomeranian",6.89655172413793
2009-04-01,"Poodle",11.2068965517241
2009-04-01,"Pug",21.551724137931
2009-04-01,"Shiba Inu",6.89655172413793
2009-04-01,"Spaniel",19.8275862068966
2009-04-01,"St  Bernard",6.03448275862069
2009-04-01,"Staffordshire Bull Terrier",18.1034482758621
2009-04-01,"West Highland White Terrier",3.44827586206897
2009-04-01,"Yorkshire Terrier",59.4827586206897
2009-04-01,"Pit bull",3.44827586206897
2009-04-01,"Boxer",8.62068965517241
2009-05-01,"Beagle",6.89655172413793
2009-05-01,"Borzoi",6.89655172413793
2009-05-01,"Cane Corso",6.89655172413793
2009-05-01,"Chinese Crested Dog",4.31034482758621
2009-05-01,"Chow Chow",12.0689655172414
2009-05-01,"Welsh Corgi",4.31034482758621
2009-05-01,"Dachshund",21.551724137931
2009-05-01,"Chihuahua",21.551724137931
2009-05-01,"French Bulldog",11.2068965517241
2009-05-01,"German Shepherd",65.5172413793103
2009-05-01,"Husky",4.31034482758621
2009-05-01,"Jack Russell Terrier",4.31034482758621
2009-05-01,"Labrador Retriever",48.2758620689655
2009-05-01,"Maltese",6.89655172413793
2009-05-01,"Pomeranian",11.2068965517241
2009-05-01,"Poodle",11.2068965517241
2009-05-01,"Pug",30.1724137931034
2009-05-01,"Shiba Inu",4.31034482758621
2009-05-01,"Spaniel",30.1724137931034
2009-05-01,"St  Bernard",4.31034482758621
2009-05-01,"Staffordshire Bull Terrier",0
2009-05-01,"West Highland White Terrier",5.17241379310345
2009-05-01,"Yorkshire Terrier",57.7586206896552
2009-05-01,"Pit bull",3.44827586206897
2009-05-01,"Boxer",8.62068965517241
2009-06-01,"Beagle",0
2009-06-01,"Borzoi",0
2009-06-01,"Cane Corso",8.62068965517241
2009-06-01,"Chinese Crested Dog",8.62068965517241
2009-06-01,"Chow Chow",12.0689655172414
2009-06-01,"Welsh Corgi",0
2009-06-01,"Dachshund",21.551724137931
2009-06-01,"Chihuahua",31.8965517241379
2009-06-01,"French Bulldog",18.9655172413793
2009-06-01,"German Shepherd",39.6551724137931
2009-06-01,"Husky",6.03448275862069
2009-06-01,"Jack Russell Terrier",6.03448275862069
2009-06-01,"Labrador Retriever",37.9310344827586
2009-06-01,"Maltese",7.75862068965517
2009-06-01,"Pomeranian",21.551724137931
2009-06-01,"Poodle",11.2068965517241
2009-06-01,"Pug",27.5862068965517
2009-06-01,"Shiba Inu",7.75862068965517
2009-06-01,"Spaniel",27.5862068965517
2009-06-01,"St  Bernard",7.75862068965517
2009-06-01,"Staffordshire Bull Terrier",18.9655172413793
2009-06-01,"West Highland White Terrier",3.44827586206897
2009-06-01,"Yorkshire Terrier",61.2068965517241
2009-06-01,"Pit bull",3.44827586206897
2009-06-01,"Boxer",5.17241379310345
2009-07-01,"Beagle",17.2413793103448
2009-07-01,"Borzoi",6.03448275862069
2009-07-01,"Cane Corso",12.9310344827586
2009-07-01,"Chinese Crested Dog",6.89655172413793
2009-07-01,"Chow Chow",10.3448275862069
2009-07-01,"Welsh Corgi",4.31034482758621
2009-07-01,"Dachshund",36.2068965517241
2009-07-01,"Chihuahua",36.2068965517241
2009-07-01,"French Bulldog",8.62068965517241
2009-07-01,"German Shepherd",63.7931034482759
2009-07-01,"Husky",7.75862068965517
2009-07-01,"Jack Russell Terrier",7.75862068965517
2009-07-01,"Labrador Retriever",38.7931034482759
2009-07-01,"Maltese",7.75862068965517
2009-07-01,"Pomeranian",12.9310344827586
2009-07-01,"Poodle",12.9310344827586
2009-07-01,"Pug",13.7931034482759
2009-07-01,"Shiba Inu",0
2009-07-01,"Spaniel",17.2413793103448
2009-07-01,"St  Bernard",14.6551724137931
2009-07-01,"Staffordshire Bull Terrier",9.48275862068965
2009-07-01,"West Highland White Terrier",3.44827586206897
2009-07-01,"Yorkshire Terrier",75.8620689655172
2009-07-01,"Pit bull",7.75862068965517
2009-07-01,"Boxer",12.9310344827586
2009-08-01,"Beagle",19.8275862068966
2009-08-01,"Borzoi",4.31034482758621
2009-08-01,"Cane Corso",19.8275862068966
2009-08-01,"Chinese Crested Dog",12.0689655172414
2009-08-01,"Chow Chow",10.3448275862069
